TIME;CH1;CH2;;;PROBE X;V/DIV;T/DIV;V_MIN;V_MAX;V_AVG;;;2026/03/11 22:29;;FNIRSI 1013D;
7,70E-3;-2,00E-3;3,00E-2;;;;;;;;;;;;;;
7,72E-3;4,00E-3;8,00E-3;;;;;;;;;;;;;;
7,74E-3;2,00E-3;-2,40E-2;;;;;;;;;;;;;;
7,76E-3;-6,00E-3;-5,00E-2;;;;;;;;;;;;;;
7,78E-3;-1,40E-2;-5,00E-2;;;;;;;;;;;;;;
7,80E-3;-1,80E-2;-2,80E-2;;;;;;;;;;;;;;
7,82E-3;-1,80E-2;4,00E-3;;;;;;;;;;;;;;
7,84E-3;-1,00E-2;3,00E-2;;;;;;;;;;;;;;
7,86E-3;-2,00E-3;3,80E-2;;;;;;;;;;;;;;
7,88E-3;2,00E-3;1,60E-2;;;;;;;;;;;;;;
7,90E-3;2,00E-3;-1,80E-2;;;;;;;;;;;;;;
7,92E-3;-2,00E-3;-4,60E-2;;;;;;;;;;;;;;
7,94E-3;-1,00E-2;-5,40E-2;;;;;;;;;;;;;;
7,96E-3;-1,80E-2;-3,60E-2;;;;;;;;;;;;;;
7,98E-3;-1,80E-2;-6,00E-3;;;;;;;;;;;;;;
8,00E-3;-1,00E-2;2,40E-2;;;;;;;;;;;;;;
8,02E-3;-6,00E-3;3,80E-2;;;;;;;;;;;;;;
8,04E-3;-6,00E-3;1,60E-2;;;;;;;;;;;;;;
8,06E-3;2,00E-3;-2,00E-3;;;;;;;;;;;;;;
8,08E-3;-2,00E-3;-3,60E-2;;;;;;;;;;;;;;
8,10E-3;-1,40E-2;-6,20E-2;;;;;;;;;;;;;;
8,12E-3;-1,00E-2;-4,40E-2;;;;;;;;;;;;;;
8,14E-3;-1,40E-2;-1,80E-2;;;;;;;;;;;;;;
8,16E-3;-1,40E-2;1,60E-2;;;;;;;;;;;;;;
8,18E-3;-6,00E-3;3,40E-2;;;;;;;;;;;;;;
8,20E-3;-2,00E-3;3,00E-2;;;;;;;;;;;;;;
8,22E-3;2,00E-3;4,00E-3;;;;;;;;;;;;;;
8,24E-3;2,00E-3;-2,40E-2;;;;;;;;;;;;;;
8,26E-3;-2,00E-3;-4,60E-2;;;;;;;;;;;;;;
8,28E-3;-1,00E-2;-5,00E-2;;;;;;;;;;;;;;
8,30E-3;-1,40E-2;-2,40E-2;;;;;;;;;;;;;;
8,32E-3;-1,00E-2;8,00E-3;;;;;;;;;;;;;;
8,34E-3;-1,00E-2;3,00E-2;;;;;;;;;;;;;;
8,36E-3;-2,00E-3;3,80E-2;;;;;;;;;;;;;;
8,38E-3;4,00E-3;2,00E-2;;;;;;;;;;;;;;
8,40E-3;-2,00E-3;-2,00E-2;;;;;;;;;;;;;;
8,42E-3;-2,00E-3;-4,40E-2;;;;;;;;;;;;;;
8,44E-3;-1,40E-2;-5,80E-2;;;;;;;;;;;;;;
8,46E-3;-1,40E-2;-3,60E-2;;;;;;;;;;;;;;
8,48E-3;-1,40E-2;-2,00E-3;;;;;;;;;;;;;;
8,50E-3;-6,00E-3;2,60E-2;;;;;;;;;;;;;;
8,52E-3;-2,00E-3;3,80E-2;;;;;;;;;;;;;;
8,54E-3;2,00E-3;2,40E-2;;;;;;;;;;;;;;
8,56E-3;2,00E-3;-2,00E-3;;;;;;;;;;;;;;
8,58E-3;-2,00E-3;-3,60E-2;;;;;;;;;;;;;;
8,60E-3;-2,00E-3;-5,40E-2;;;;;;;;;;;;;;
8,62E-3;-1,40E-2;-4,40E-2;;;;;;;;;;;;;;
8,64E-3;-1,40E-2;-1,80E-2;;;;;;;;;;;;;;
8,66E-3;-1,80E-2;1,60E-2;;;;;;;;;;;;;;
8,68E-3;-1,00E-2;3,40E-2;;;;;;;;;;;;;;
8,70E-3;-2,00E-3;3,00E-2;;;;;;;;;;;;;;
8,72E-3;2,00E-3;4,00E-3;;;;;;;;;;;;;;
8,74E-3;-2,00E-3;-2,80E-2;;;;;;;;;;;;;;
8,76E-3;-2,00E-3;-4,60E-2;;;;;;;;;;;;;;
8,78E-3;-1,00E-2;-5,00E-2;;;;;;;;;;;;;;
8,80E-3;-1,40E-2;-2,80E-2;;;;;;;;;;;;;;
8,82E-3;-1,40E-2;4,00E-3;;;;;;;;;;;;;;
8,84E-3;-1,00E-2;3,00E-2;;;;;;;;;;;;;;
8,86E-3;-2,00E-3;3,40E-2;;;;;;;;;;;;;;
8,88E-3;4,00E-3;1,60E-2;;;;;;;;;;;;;;
8,90E-3;-2,00E-3;-1,80E-2;;;;;;;;;;;;;;
8,92E-3;-2,00E-3;-4,40E-2;;;;;;;;;;;;;;
8,94E-3;-6,00E-3;-5,40E-2;;;;;;;;;;;;;;
8,96E-3;-1,40E-2;-3,60E-2;;;;;;;;;;;;;;
8,98E-3;-1,40E-2;-2,00E-3;;;;;;;;;;;;;;
9,00E-3;-1,00E-2;2,60E-2;;;;;;;;;;;;;;
9,02E-3;-2,00E-3;3,80E-2;;;;;;;;;;;;;;
9,04E-3;-2,00E-3;2,40E-2;;;;;;;;;;;;;;
9,06E-3;2,00E-3;-6,00E-3;;;;;;;;;;;;;;
9,08E-3;-2,00E-3;-3,60E-2;;;;;;;;;;;;;;
9,10E-3;-6,00E-3;-5,40E-2;;;;;;;;;;;;;;
9,12E-3;-1,40E-2;-4,40E-2;;;;;;;;;;;;;;
9,14E-3;-1,40E-2;-1,40E-2;;;;;;;;;;;;;;
9,16E-3;-1,40E-2;1,20E-2;;;;;;;;;;;;;;
9,18E-3;-1,00E-2;3,40E-2;;;;;;;;;;;;;;
9,20E-3;-2,00E-3;3,00E-2;;;;;;;;;;;;;;
9,22E-3;2,00E-3;4,00E-3;;;;;;;;;;;;;;
9,24E-3;-2,00E-3;-2,80E-2;;;;;;;;;;;;;;
9,26E-3;-2,00E-3;-4,60E-2;;;;;;;;;;;;;;
9,28E-3;-1,00E-2;-5,00E-2;;;;;;;;;;;;;;
9,30E-3;-1,40E-2;-2,80E-2;;;;;;;;;;;;;;
9,32E-3;-1,40E-2;4,00E-3;;;;;;;;;;;;;;
9,34E-3;-1,00E-2;3,00E-2;;;;;;;;;;;;;;
9,36E-3;-6,00E-3;3,40E-2;;;;;;;;;;;;;;
9,38E-3;2,00E-3;1,60E-2;;;;;;;;;;;;;;
9,40E-3;2,00E-3;-1,80E-2;;;;;;;;;;;;;;
9,42E-3;-2,00E-3;-4,40E-2;;;;;;;;;;;;;;
9,44E-3;-6,00E-3;-5,40E-2;;;;;;;;;;;;;;
9,46E-3;-1,00E-2;-3,60E-2;;;;;;;;;;;;;;
9,48E-3;-1,80E-2;-6,00E-3;;;;;;;;;;;;;;
9,50E-3;-1,00E-2;2,60E-2;;;;;;;;;;;;;;
9,52E-3;-6,00E-3;3,80E-2;;;;;;;;;;;;;;
9,54E-3;-2,00E-3;2,40E-2;;;;;;;;;;;;;;
9,56E-3;2,00E-3;-6,00E-3;;;;;;;;;;;;;;
9,58E-3;-2,00E-3;-3,60E-2;;;;;;;;;;;;;;
9,60E-3;-2,00E-3;-5,00E-2;;;;;;;;;;;;;;
9,62E-3;-1,40E-2;-4,60E-2;;;;;;;;;;;;;;
9,64E-3;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
9,66E-3;-1,00E-2;1,60E-2;;;;;;;;;;;;;;
9,68E-3;-6,00E-3;3,80E-2;;;;;;;;;;;;;;
9,70E-3;-2,00E-3;3,00E-2;;;;;;;;;;;;;;
9,72E-3;2,00E-3;4,00E-3;;;;;;;;;;;;;;
9,74E-3;-2,00E-3;-2,40E-2;;;;;;;;;;;;;;
9,76E-3;-2,00E-3;-5,00E-2;;;;;;;;;;;;;;
9,78E-3;-1,00E-2;-5,00E-2;;;;;;;;;;;;;;
9,80E-3;-1,40E-2;-3,20E-2;;;;;;;;;;;;;;
9,82E-3;-1,80E-2;4,00E-3;;;;;;;;;;;;;;
9,84E-3;-1,00E-2;2,60E-2;;;;;;;;;;;;;;
9,86E-3;-2,00E-3;3,80E-2;;;;;;;;;;;;;;
9,88E-3;4,00E-3;2,00E-2;;;;;;;;;;;;;;
9,90E-3;2,00E-3;-1,40E-2;;;;;;;;;;;;;;
9,92E-3;-2,00E-3;-4,60E-2;;;;;;;;;;;;;;
9,94E-3;-1,00E-2;-5,40E-2;;;;;;;;;;;;;;
9,96E-3;-1,40E-2;-3,60E-2;;;;;;;;;;;;;;
9,98E-3;-1,40E-2;-6,00E-3;;;;;;;;;;;;;;
1,00E-2;-1,40E-2;2,40E-2;;;;;;;;;;;;;;
1,00E-2;-6,00E-3;3,80E-2;;;;;;;;;;;;;;
1,00E-2;-2,00E-3;2,40E-2;;;;;;;;;;;;;;
1,01E-2;2,00E-3;-6,00E-3;;;;;;;;;;;;;;
1,01E-2;-2,00E-3;-3,60E-2;;;;;;;;;;;;;;
1,01E-2;-6,00E-3;-5,40E-2;;;;;;;;;;;;;;
1,01E-2;-1,00E-2;-4,60E-2;;;;;;;;;;;;;;
1,01E-2;-1,40E-2;-1,40E-2;;;;;;;;;;;;;;
1,02E-2;-1,40E-2;1,60E-2;;;;;;;;;;;;;;
1,02E-2;-1,00E-2;3,40E-2;;;;;;;;;;;;;;
1,02E-2;-2,00E-3;3,00E-2;;;;;;;;;;;;;;
1,02E-2;2,00E-3;8,00E-3;;;;;;;;;;;;;;
1,02E-2;-2,00E-3;-2,80E-2;;;;;;;;;;;;;;
1,03E-2;-2,00E-3;-5,00E-2;;;;;;;;;;;;;;
1,03E-2;-6,00E-3;-5,00E-2;;;;;;;;;;;;;;
1,03E-2;-1,80E-2;-2,80E-2;;;;;;;;;;;;;;
1,03E-2;-1,40E-2;4,00E-3;;;;;;;;;;;;;;
1,03E-2;-1,00E-2;3,00E-2;;;;;;;;;;;;;;
1,04E-2;-6,00E-3;3,80E-2;;;;;;;;;;;;;;
1,04E-2;2,00E-3;1,60E-2;;;;;;;;;;;;;;
1,04E-2;2,00E-3;-1,80E-2;;;;;;;;;;;;;;
1,04E-2;-6,00E-3;-4,40E-2;;;;;;;;;;;;;;
1,04E-2;-1,00E-2;-5,40E-2;;;;;;;;;;;;;;
1,05E-2;-1,80E-2;-4,00E-2;;;;;;;;;;;;;;
1,05E-2;-1,80E-2;-6,00E-3;;;;;;;;;;;;;;
1,05E-2;-1,40E-2;2,60E-2;;;;;;;;;;;;;;
1,05E-2;-6,00E-3;3,80E-2;;;;;;;;;;;;;;
1,05E-2;-2,00E-3;2,60E-2;;;;;;;;;;;;;;
1,06E-2;2,00E-3;-2,00E-3;;;;;;;;;;;;;;
1,06E-2;-6,00E-3;-3,60E-2;;;;;;;;;;;;;;
1,06E-2;-1,00E-2;-5,40E-2;;;;;;;;;;;;;;
1,06E-2;-1,40E-2;-4,40E-2;;;;;;;;;;;;;;
1,06E-2;-1,40E-2;-1,40E-2;;;;;;;;;;;;;;
1,07E-2;-1,00E-2;1,60E-2;;;;;;;;;;;;;;
1,07E-2;-1,00E-2;3,40E-2;;;;;;;;;;;;;;
1,07E-2;-2,00E-3;3,00E-2;;;;;;;;;;;;;;
1,07E-2;2,00E-3;8,00E-3;;;;;;;;;;;;;;
1,07E-2;2,00E-3;-2,80E-2;;;;;;;;;;;;;;
1,08E-2;-6,00E-3;-5,00E-2;;;;;;;;;;;;;;
1,08E-2;-6,00E-3;-4,60E-2;;;;;;;;;;;;;;
1,08E-2;-1,40E-2;-2,80E-2;;;;;;;;;;;;;;
1,08E-2;-1,40E-2;8,00E-3;;;;;;;;;;;;;;
1,08E-2;-6,00E-3;3,00E-2;;;;;;;;;;;;;;
1,09E-2;-2,00E-3;3,40E-2;;;;;;;;;;;;;;
1,09E-2;2,00E-3;1,60E-2;;;;;;;;;;;;;;
1,09E-2;2,00E-3;-1,40E-2;;;;;;;;;;;;;;
1,09E-2;-2,00E-3;-4,40E-2;;;;;;;;;;;;;;
1,09E-2;-1,00E-2;-5,40E-2;;;;;;;;;;;;;;
1,10E-2;-1,80E-2;-3,20E-2;;;;;;;;;;;;;;
1,10E-2;-1,40E-2;-2,00E-3;;;;;;;;;;;;;;
1,10E-2;-1,00E-2;2,60E-2;;;;;;;;;;;;;;
1,10E-2;-2,00E-3;4,20E-2;;;;;;;;;;;;;;
1,10E-2;2,00E-3;2,60E-2;;;;;;;;;;;;;;
1,11E-2;2,00E-3;-2,00E-3;;;;;;;;;;;;;;
1,11E-2;-2,00E-3;-3,60E-2;;;;;;;;;;;;;;
1,11E-2;-1,00E-2;-5,40E-2;;;;;;;;;;;;;;
1,11E-2;-1,40E-2;-4,60E-2;;;;;;;;;;;;;;
1,11E-2;-1,40E-2;-1,80E-2;;;;;;;;;;;;;;
1,12E-2;-1,00E-2;1,60E-2;;;;;;;;;;;;;;
1,12E-2;-1,00E-2;3,40E-2;;;;;;;;;;;;;;
1,12E-2;-2,00E-3;3,00E-2;;;;;;;;;;;;;;
1,12E-2;2,00E-3;8,00E-3;;;;;;;;;;;;;;
1,12E-2;-2,00E-3;-2,40E-2;;;;;;;;;;;;;;
1,13E-2;-2,00E-3;-4,60E-2;;;;;;;;;;;;;;
1,13E-2;-1,40E-2;-4,60E-2;;;;;;;;;;;;;;
1,13E-2;-1,40E-2;-2,80E-2;;;;;;;;;;;;;;
1,13E-2;-1,40E-2;4,00E-3;;;;;;;;;;;;;;
1,13E-2;-1,00E-2;3,00E-2;;;;;;;;;;;;;;
1,14E-2;-2,00E-3;3,40E-2;;;;;;;;;;;;;;
1,14E-2;2,00E-3;1,20E-2;;;;;;;;;;;;;;
1,14E-2;2,00E-3;-2,00E-2;;;;;;;;;;;;;;
1,14E-2;-2,00E-3;-4,40E-2;;;;;;;;;;;;;;
1,14E-2;-1,80E-2;-6,20E-2;;;;;;;;;;;;;;
1,15E-2;-1,80E-2;-4,40E-2;;;;;;;;;;;;;;
1,15E-2;-1,80E-2;-1,40E-2;;;;;;;;;;;;;;
1,15E-2;-2,00E-2;1,20E-2;;;;;;;;;;;;;;
1,15E-2;-1,40E-2;2,60E-2;;;;;;;;;;;;;;
1,15E-2;-1,00E-2;2,00E-2;;;;;;;;;;;;;;
1,16E-2;-1,40E-2;-1,40E-2;;;;;;;;;;;;;;
1,16E-2;-1,40E-2;-4,60E-2;;;;;;;;;;;;;;
1,16E-2;-1,40E-2;-6,20E-2;;;;;;;;;;;;;;
1,16E-2;-2,40E-2;-5,80E-2;;;;;;;;;;;;;;
1,16E-2;-2,40E-2;-2,80E-2;;;;;;;;;;;;;;
1,17E-2;-2,00E-2;4,00E-3;;;;;;;;;;;;;;
1,17E-2;-1,40E-2;2,60E-2;;;;;;;;;;;;;;
1,17E-2;-1,80E-2;2,40E-2;;;;;;;;;;;;;;
1,17E-2;-1,00E-2;-2,00E-3;;;;;;;;;;;;;;
1,17E-2;-1,40E-2;-3,60E-2;;;;;;;;;;;;;;
1,18E-2;-1,80E-2;-6,60E-2;;;;;;;;;;;;;;
1,18E-2;-2,40E-2;-6,20E-2;;;;;;;;;;;;;;
1,18E-2;-2,40E-2;-4,00E-2;;;;;;;;;;;;;;
1,18E-2;-2,40E-2;-1,00E-2;;;;;;;;;;;;;;
1,18E-2;-2,00E-2;1,60E-2;;;;;;;;;;;;;;
1,19E-2;-1,80E-2;2,40E-2;;;;;;;;;;;;;;
1,19E-2;-1,40E-2;4,00E-3;;;;;;;;;;;;;;
1,19E-2;-1,40E-2;-2,80E-2;;;;;;;;;;;;;;
1,19E-2;-1,40E-2;-5,40E-2;;;;;;;;;;;;;;
1,19E-2;-1,40E-2;-6,60E-2;;;;;;;;;;;;;;
1,20E-2;-2,40E-2;-5,00E-2;;;;;;;;;;;;;;
1,20E-2;-2,80E-2;-2,00E-2;;;;;;;;;;;;;;
1,20E-2;-2,40E-2;1,20E-2;;;;;;;;;;;;;;
1,20E-2;-2,80E-2;2,00E-2;;;;;;;;;;;;;;
1,20E-2;-1,40E-2;1,60E-2;;;;;;;;;;;;;;
1,21E-2;-1,00E-2;-1,80E-2;;;;;;;;;;;;;;
1,21E-2;-1,40E-2;-4,60E-2;;;;;;;;;;;;;;
1,21E-2;-1,80E-2;-6,80E-2;;;;;;;;;;;;;;
1,21E-2;-2,40E-2;-5,80E-2;;;;;;;;;;;;;;
1,21E-2;-2,40E-2;-2,80E-2;;;;;;;;;;;;;;
1,22E-2;-2,00E-2;4,00E-3;;;;;;;;;;;;;;
1,22E-2;-1,80E-2;2,40E-2;;;;;;;;;;;;;;
1,22E-2;-2,00E-3;3,00E-2;;;;;;;;;;;;;;
1,22E-2;-1,40E-2;-6,00E-3;;;;;;;;;;;;;;
1,22E-2;-1,40E-2;-4,40E-2;;;;;;;;;;;;;;
1,23E-2;-1,80E-2;-6,20E-2;;;;;;;;;;;;;;
1,23E-2;-2,40E-2;-6,60E-2;;;;;;;;;;;;;;
1,23E-2;-2,40E-2;-4,00E-2;;;;;;;;;;;;;;
1,23E-2;-2,80E-2;-1,00E-2;;;;;;;;;;;;;;
1,23E-2;-2,00E-2;1,60E-2;;;;;;;;;;;;;;
1,24E-2;-1,40E-2;2,40E-2;;;;;;;;;;;;;;
1,24E-2;-1,00E-2;4,00E-3;;;;;;;;;;;;;;
1,24E-2;-1,00E-2;-2,40E-2;;;;;;;;;;;;;;
1,24E-2;-1,40E-2;-5,80E-2;;;;;;;;;;;;;;
1,24E-2;-1,80E-2;-6,60E-2;;;;;;;;;;;;;;
1,25E-2;-2,80E-2;-5,40E-2;;;;;;;;;;;;;;
1,25E-2;-2,80E-2;-1,40E-2;;;;;;;;;;;;;;
1,25E-2;-2,80E-2;4,00E-3;;;;;;;;;;;;;;
1,25E-2;-1,80E-2;2,00E-2;;;;;;;;;;;;;;
1,25E-2;-1,80E-2;1,20E-2;;;;;;;;;;;;;;
1,26E-2;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
1,26E-2;-1,80E-2;-4,60E-2;;;;;;;;;;;;;;
1,26E-2;-1,80E-2;-6,60E-2;;;;;;;;;;;;;;
1,26E-2;-2,80E-2;-5,80E-2;;;;;;;;;;;;;;
1,26E-2;-2,80E-2;-3,20E-2;;;;;;;;;;;;;;
1,27E-2;-2,40E-2;2,00E-3;;;;;;;;;;;;;;
1,27E-2;-2,40E-2;2,00E-2;;;;;;;;;;;;;;
1,27E-2;-1,40E-2;2,00E-2;;;;;;;;;;;;;;
1,27E-2;-1,00E-2;-1,00E-2;;;;;;;;;;;;;;
1,27E-2;-1,40E-2;-4,40E-2;;;;;;;;;;;;;;
1,28E-2;-1,80E-2;-6,60E-2;;;;;;;;;;;;;;
1,28E-2;-2,00E-2;-6,20E-2;;;;;;;;;;;;;;
1,28E-2;-2,80E-2;-4,00E-2;;;;;;;;;;;;;;
1,28E-2;-2,40E-2;-6,00E-3;;;;;;;;;;;;;;
1,28E-2;-2,00E-2;1,60E-2;;;;;;;;;;;;;;
1,29E-2;-1,80E-2;2,40E-2;;;;;;;;;;;;;;
1,29E-2;-1,40E-2;2,00E-3;;;;;;;;;;;;;;
1,29E-2;-1,40E-2;-3,20E-2;;;;;;;;;;;;;;
1,29E-2;-2,40E-2;-6,80E-2;;;;;;;;;;;;;;
1,29E-2;-2,00E-2;-6,80E-2;;;;;;;;;;;;;;
1,30E-2;-2,40E-2;-5,00E-2;;;;;;;;;;;;;;
1,30E-2;-2,80E-2;-2,40E-2;;;;;;;;;;;;;;
1,30E-2;-2,40E-2;1,20E-2;;;;;;;;;;;;;;
1,30E-2;-2,00E-2;2,40E-2;;;;;;;;;;;;;;
1,30E-2;-1,40E-2;1,20E-2;;;;;;;;;;;;;;
1,31E-2;-1,40E-2;-1,80E-2;;;;;;;;;;;;;;
1,31E-2;-1,40E-2;-4,60E-2;;;;;;;;;;;;;;
1,31E-2;-2,00E-3;-6,20E-2;;;;;;;;;;;;;;
1,31E-2;-2,40E-2;-5,80E-2;;;;;;;;;;;;;;
1,31E-2;-2,80E-2;-3,20E-2;;;;;;;;;;;;;;
1,32E-2;-2,40E-2;2,00E-3;;;;;;;;;;;;;;
1,32E-2;-1,80E-2;2,40E-2;;;;;;;;;;;;;;
1,32E-2;-1,80E-2;1,60E-2;;;;;;;;;;;;;;
1,32E-2;-1,80E-2;-6,00E-3;;;;;;;;;;;;;;
1,32E-2;-1,40E-2;-3,60E-2;;;;;;;;;;;;;;
1,33E-2;-1,80E-2;-6,20E-2;;;;;;;;;;;;;;
1,33E-2;-2,40E-2;-6,20E-2;;;;;;;;;;;;;;
1,33E-2;-2,40E-2;-4,00E-2;;;;;;;;;;;;;;
1,33E-2;-2,40E-2;-6,00E-3;;;;;;;;;;;;;;
1,33E-2;-2,00E-2;2,00E-2;;;;;;;;;;;;;;
1,34E-2;-1,80E-2;2,40E-2;;;;;;;;;;;;;;
1,34E-2;-1,40E-2;4,00E-3;;;;;;;;;;;;;;
1,34E-2;-1,40E-2;-2,80E-2;;;;;;;;;;;;;;
1,34E-2;-1,40E-2;-5,40E-2;;;;;;;;;;;;;;
1,34E-2;-1,80E-2;-6,60E-2;;;;;;;;;;;;;;
1,35E-2;-2,00E-2;-4,40E-2;;;;;;;;;;;;;;
1,35E-2;-2,40E-2;-1,80E-2;;;;;;;;;;;;;;
1,35E-2;-1,80E-2;1,20E-2;;;;;;;;;;;;;;
1,35E-2;-2,00E-2;2,40E-2;;;;;;;;;;;;;;
1,35E-2;-1,00E-2;1,60E-2;;;;;;;;;;;;;;
1,36E-2;-6,00E-3;-1,40E-2;;;;;;;;;;;;;;
1,36E-2;-1,00E-2;-4,40E-2;;;;;;;;;;;;;;
1,36E-2;-1,80E-2;-6,60E-2;;;;;;;;;;;;;;
1,36E-2;-2,00E-2;-5,40E-2;;;;;;;;;;;;;;
1,36E-2;-2,40E-2;-2,80E-2;;;;;;;;;;;;;;
1,37E-2;-2,00E-2;4,00E-3;;;;;;;;;;;;;;
1,37E-2;-1,40E-2;2,60E-2;;;;;;;;;;;;;;
1,37E-2;8,00E-3;3,80E-2;;;;;;;;;;;;;;
1,37E-2;-6,00E-3;-2,00E-3;;;;;;;;;;;;;;
1,37E-2;-1,00E-2;-3,20E-2;;;;;;;;;;;;;;
1,38E-2;-1,00E-2;-5,80E-2;;;;;;;;;;;;;;
1,38E-2;-1,80E-2;-5,80E-2;;;;;;;;;;;;;;
1,38E-2;-2,00E-2;-3,60E-2;;;;;;;;;;;;;;
1,38E-2;-1,80E-2;2,00E-3;;;;;;;;;;;;;;
1,38E-2;-1,40E-2;2,40E-2;;;;;;;;;;;;;;
1,39E-2;-1,00E-2;2,60E-2;;;;;;;;;;;;;;
1,39E-2;-6,00E-3;1,20E-2;;;;;;;;;;;;;;
1,39E-2;-2,00E-3;-2,00E-2;;;;;;;;;;;;;;
1,39E-2;-6,00E-3;-5,00E-2;;;;;;;;;;;;;;
1,39E-2;-1,40E-2;-5,40E-2;;;;;;;;;;;;;;
1,40E-2;-1,80E-2;-4,40E-2;;;;;;;;;;;;;;
1,40E-2;-2,00E-2;-1,40E-2;;;;;;;;;;;;;;
1,40E-2;-1,40E-2;1,60E-2;;;;;;;;;;;;;;
1,40E-2;-1,00E-2;3,00E-2;;;;;;;;;;;;;;
1,40E-2;-6,00E-3;2,00E-2;;;;;;;;;;;;;;
1,41E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
1,41E-2;-1,00E-2;-4,00E-2;;;;;;;;;;;;;;
1,41E-2;-1,00E-2;-5,80E-2;;;;;;;;;;;;;;
1,41E-2;-1,80E-2;-5,00E-2;;;;;;;;;;;;;;
1,41E-2;-1,80E-2;-2,00E-2;;;;;;;;;;;;;;
1,42E-2;-1,80E-2;8,00E-3;;;;;;;;;;;;;;
1,42E-2;-1,00E-2;3,40E-2;;;;;;;;;;;;;;
1,42E-2;-2,00E-3;2,60E-2;;;;;;;;;;;;;;
1,42E-2;-2,00E-3;8,00E-3;;;;;;;;;;;;;;
1,42E-2;-2,00E-3;-2,80E-2;;;;;;;;;;;;;;
1,43E-2;-1,00E-2;-5,40E-2;;;;;;;;;;;;;;
1,43E-2;-1,40E-2;-5,80E-2;;;;;;;;;;;;;;
1,43E-2;-2,00E-2;-3,60E-2;;;;;;;;;;;;;;
1,43E-2;-1,80E-2;2,00E-3;;;;;;;;;;;;;;
1,43E-2;-1,40E-2;2,60E-2;;;;;;;;;;;;;;
1,44E-2;-1,00E-2;2,60E-2;;;;;;;;;;;;;;
1,44E-2;-6,00E-3;8,00E-3;;;;;;;;;;;;;;
1,44E-2;-2,00E-3;-1,80E-2;;;;;;;;;;;;;;
1,44E-2;-2,00E-3;-4,40E-2;;;;;;;;;;;;;;
1,44E-2;-1,00E-2;-5,80E-2;;;;;;;;;;;;;;
1,45E-2;-1,80E-2;-3,60E-2;;;;;;;;;;;;;;
1,45E-2;-1,80E-2;-1,00E-2;;;;;;;;;;;;;;
1,45E-2;-1,80E-2;2,00E-2;;;;;;;;;;;;;;
1,45E-2;-6,00E-3;3,40E-2;;;;;;;;;;;;;;
1,45E-2;-6,00E-3;2,00E-2;;;;;;;;;;;;;;
1,46E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
1,46E-2;-2,00E-3;-3,60E-2;;;;;;;;;;;;;;
1,46E-2;-6,00E-3;-5,40E-2;;;;;;;;;;;;;;
1,46E-2;-1,40E-2;-4,60E-2;;;;;;;;;;;;;;
1,46E-2;-1,80E-2;-2,00E-2;;;;;;;;;;;;;;
1,47E-2;-1,40E-2;1,60E-2;;;;;;;;;;;;;;
1,47E-2;-1,00E-2;3,40E-2;;;;;;;;;;;;;;
1,47E-2;-2,00E-3;3,00E-2;;;;;;;;;;;;;;
1,47E-2;2,00E-3;8,00E-3;;;;;;;;;;;;;;
1,47E-2;-2,00E-3;-2,40E-2;;;;;;;;;;;;;;
1,48E-2;-2,00E-3;-5,00E-2;;;;;;;;;;;;;;
1,48E-2;-1,00E-2;-5,40E-2;;;;;;;;;;;;;;
1,48E-2;-1,40E-2;-2,80E-2;;;;;;;;;;;;;;
1,48E-2;-1,40E-2;4,00E-3;;;;;;;;;;;;;;
1,48E-2;-6,00E-3;3,00E-2;;;;;;;;;;;;;;
1,49E-2;-2,00E-3;3,80E-2;;;;;;;;;;;;;;
1,49E-2;2,00E-3;1,60E-2;;;;;;;;;;;;;;
1,49E-2;2,00E-3;-1,40E-2;;;;;;;;;;;;;;
1,49E-2;-2,00E-3;-4,40E-2;;;;;;;;;;;;;;
1,49E-2;-6,00E-3;-5,40E-2;;;;;;;;;;;;;;
1,50E-2;-1,40E-2;-4,00E-2;;;;;;;;;;;;;;
1,50E-2;-1,40E-2;-6,00E-3;;;;;;;;;;;;;;
1,50E-2;-1,40E-2;2,40E-2;;;;;;;;;;;;;;
1,50E-2;-6,00E-3;3,80E-2;;;;;;;;;;;;;;
1,50E-2;-2,00E-3;2,60E-2;;;;;;;;;;;;;;
1,51E-2;2,00E-3;-2,00E-3;;;;;;;;;;;;;;
1,51E-2;2,00E-3;-3,20E-2;;;;;;;;;;;;;;
1,51E-2;-6,00E-3;-5,00E-2;;;;;;;;;;;;;;
1,51E-2;-1,00E-2;-4,60E-2;;;;;;;;;;;;;;
1,51E-2;-1,40E-2;-1,80E-2;;;;;;;;;;;;;;
1,52E-2;-1,00E-2;1,20E-2;;;;;;;;;;;;;;
1,52E-2;-1,00E-2;3,40E-2;;;;;;;;;;;;;;
1,52E-2;2,00E-3;3,40E-2;;;;;;;;;;;;;;
1,52E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
1,52E-2;2,00E-3;-4,00E-2;;;;;;;;;;;;;;
1,53E-2;-2,00E-3;-4,60E-2;;;;;;;;;;;;;;
1,53E-2;-1,00E-2;-5,00E-2;;;;;;;;;;;;;;
1,53E-2;-1,40E-2;-2,40E-2;;;;;;;;;;;;;;
